Date,id,Ozone,CO,SO2,NO2,PM10,PM2
2021-12-25,0,25.220333333333333,2.8706666666666667,12.008999999999999,73.22821428571429,538.6596551724137,388.9316666666667
2021-12-26,0,17.482666666666667,2.3406896551724135,9.911,65.57178571428571,524.6172413793104,392.771
2021-12-27,0,20.73166666666667,1.4903448275862068,9.640666666666668,47.53642857142857,201.0455172413793,128.89633333333333
2021-12-28,0,9.216000000000001,1.5251724137931033,9.347666666666667,58.46821428571428,242.80333333333334,161.94666666666666
2021-12-29,0,15.834666666666667,1.6171428571428572,9.242333333333333,45.89892857142858,239.0186666666667,145.42566666666664
2021-12-30,0,18.843666666666664,1.6527586206896552,11.151,50.691428571428574,298.00966666666665,175.51566666666668
2021-12-31,0,17.866,1.6186206896551723,10.085666666666667,54.92142857142857,319.714,194.58666666666667
2022-01-01,0,21.663999999999998,2.0236666666666667,10.265666666666668,56.894999999999996,368.75600000000003,255.35966666666667
2022-01-02,0,22.028000000000002,1.93,10.996,58.94,393.166,280.24833333333333
2022-01-03,0,23.482333333333333,1.9789999999999999,10.308333333333334,61.63857142857143,391.7536666666667,263.16299999999995
2022-01-04,0,19.266000000000002,2.011,11.614,63.592499999999994,364.9146666666667,231.78400000000002
2022-01-05,0,15.767,2.037333333333333,9.055,59.278214285714284,384.07933333333335,291.45
2022-01-06,0,17.119666666666667,1.216,8.02,38.3025,159.83066666666667,112.68566666666668
2022-01-07,0,19.287666666666667,1.0076666666666667,7.918,31.461428571428574,113.52766666666666,73.235
2022-01-08,0,19.694000000000003,0.8676666666666667,7.352333333333333,27.752857142857145,66.372,48.33133333333333
2022-01-09,0,16.208620689655174,0.8372413793103448,6.816666666666666,23.91142857142857,65.08766666666666,46.19533333333333
2022-01-10,0,20.820689655172412,1.2036666666666667,9.319333333333333,35.25928571428572,147.58433333333332,96.02633333333333
2022-01-11,0,21.96966666666667,1.0973333333333335,7.639333333333334,33.69413793103448,154.31,99.596
2022-01-12,0,21.409666666666666,1.367,8.996333333333332,37.866551724137935,194.598,117.57333333333332
2022-01-13,0,19.019333333333336,1.93,9.220666666666666,52.01827586206896,321.495,212.04500000000002
2022-01-14,0,13.943666666666667,1.6244827586206896,9.528666666666668,42.43482758620689,307.097,198.87137931034485
2022-01-15,0,17.216206896551725,1.003103448275862,6.742758620689655,29.065862068965515,199.75862068965517,130.26275862068965
2022-01-16,0,19.342413793103447,1.2341379310344827,7.267931034482759,31.368275862068963,223.00620689655173,149.17137931034483
2022-01-17,0,17.727931034482758,1.3848275862068966,8.105357142857143,42.55137931034483,301.70862068965516,188.8396551724138
2022-01-18,0,16.315357142857142,1.3053571428571427,7.451481481481482,37.090357142857144,310.6360714285714,193.91214285714287
2022-01-19,0,20.19206896551724,1.5848275862068966,8.506428571428572,42.90464285714285,332.04275862068965,200.24758620689656
2022-01-20,0,15.520689655172415,1.8082758620689654,10.808214285714286,43.89793103448276,404.63689655172413,256.8093103448276
2022-01-21,0,22.319000000000003,1.8526666666666667,9.784827586206896,46.955000000000005,332.85999999999996,214.16333333333333
2022-01-22,0,19.693103448275863,1.186,8.066896551724138,35.16466666666667,187.16133333333335,138.89866666666666
2022-01-23,0,16.740333333333336,1.3853333333333333,8.47551724137931,28.720666666666666,162.83766666666668,119.93933333333332
2022-01-24,0,12.270000000000001,1.5450000000000002,8.192666666666666,37.477,208.88766666666666,128.73833333333334
2022-01-25,0,9.960666666666667,1.5736666666666668,7.858333333333333,33.96,228.66600000000003,132.32766666666666
2022-01-26,0,16.923666666666666,1.3619999999999999,8.500666666666667,34.32344827586207,227.08633333333333,141.42666666666668
2022-01-27,0,21.362333333333332,1.2483333333333335,8.120333333333333,44.028666666666666,220.228,132.74699999999999
2022-01-28,0,27.214666666666666,1.2506666666666668,9.063666666666668,45.84166666666667,218.39833333333334,120.98299999999999
2022-01-29,0,27.051666666666666,1.4396666666666667,8.977666666666666,53.264482758620694,245.63133333333334,134.35366666666667
2022-01-30,0,33.51233333333333,1.2483333333333335,9.969655172413793,49.71655172413793,248.60666666666665,153.03833333333333
2022-01-31,0,20.122666666666664,1.8710344827586207,9.560666666666666,55.15241379310345,352.4348275862069,228.527
2022-02-01,0,22.246,1.8233333333333333,8.947000000000001,48.11034482758621,317.98793103448276,213.288
2022-02-02,0,37.882666666666665,1.175,9.556666666666667,45.861724137931034,265.14310344827584,170.248
2022-02-03,0,22.41433333333333,1.2083333333333333,9.514000000000001,35.90827586206896,206.83655172413793,150.74166666666667
2022-02-04,0,21.181,1.2383333333333333,8.757,33.909666666666666,112.73333333333333,65.62933333333334
2022-02-05,0,18.848333333333336,1.8150000000000002,10.115333333333332,47.074333333333335,227.14066666666668,136.83566666666667
2022-02-06,0,25.03533333333333,2.172758620689655,10.881,58.56033333333333,291.41633333333334,172.97166666666666
2022-02-07,0,27.624000000000002,1.5916666666666666,9.770000000000001,57.67933333333333,261.63100000000003,129.24200000000002
